Cust_id,PGMS,PGM_TYP,AGENCY_NAME,Religious,ADDRESS,CONTACT_NAME,Gender,PHONE,BORO,STATE,ZIP,Date_OF_Membership, Credit_Limit 
82228,ODA,289,MONTEFIORE/ WOMEN'S CENTER,FALSE,3320 ROCHAMBEAU AVE.,APRIL GROSSMAN,F,(718) 920-4901,BRONX,NY,10467,36161,"1,200.00 "
87110,D-SH,3F,BRONX REAL IPRT,FALSE,2251 HOLLAND AVE APT A-6,MARY NESBITT,F,(718) 652-2611,BRONX,NY,10467,36161,"1,200.00 "
87135,DA,6B,R.A.I.N. Boston Road Senior Ci,FALSE,2424 Boston Road,Irene Leiben,F,(718) 547-8827,Bronx,NY,10467,36161,"1,200.00 "
87155,DA,6B,Mosholu Montefiore Senior Cent,FALSE,3450 DeKalb Avenue,DONALD BEVONA,M,(212) 798-6601,BRONX,NY,10467,36161,"1,200.00 "
87214,D-SH,8,Institute of Applied Human Dyn,FALSE,3625 Bainbridge Avenue,AVIS HAREWOOD,M,(718) 231-7000,Bronx,NY,10467,36161,"1,200.00 "
87279,ODK-SH,8,JEWISH BOARD OF FAMILY & CHILD,TRUE,2250 HOLLAND AVENUE,TONI UZZO,F,(718) 881-8752,BRONX,NY,10467,36161,"1,200.00 "
87319,OD-SH,89,IMMACULATE CONCEPTION CHURCH,TRUE,754 EAST GUN HILL RD,MAGDALENA GARCIA,F,(718) 653-3720,BRONX,NY,10467,36161,"1,200.00 "
87323,D-SH,4,VICTORY OUTREACH INC.,FALSE,P.O. BOX 670175,BEATRICE ALMARAZ,F,(718) 547-9453,BRONX,NY,10467,36161,"1,200.00 "
80063E,SE,9,Fordham Lutheran Church,TRUE,2427 MORRIS AVE,FLORENCE DYSON,F,(718) 367-8330,BRONX,NY,10468,36161,"1,200.00 "
80067E,EFAP,9,GLAD TIDINGS CHURCH,TRUE,2 VAN CORTLANDT AVE EAST,CARMEN TORRES,F,(718) 367-4040,BRONX,NY,10468,36161,"1,200.00 "
80092E,FEDSO,9,LOVE GOSPEL ASSEMBLY,TRUE,2315 Grand Concourse,Erin LOUBRIEL,F,(718) 295-6366,BRONX,NY,10468,36161,"1,200.00 "
80093,SODA,89,Love Gospel Assembly,TRUE,2315 GRAND CONCOURSE,EDWIN LOUBRIEL,M,(718) 295-6366,BRONX,NY,10468,36161,"1,200.00 "
81083,DA,9,TOLENTINE-ZEISER COMMUNITY CEN,TRUE,2345 UNIVERSITY AVE.,MARGARET Smith,F,(718) 933-3305,BRONX,NY,10468,36161,"1,200.00 "
81084E,ED,8,TOLENTINE-ZEISER COMMUNITY CEN,TRUE,2322 ANDREWS AVE.,Margaret Smith,F,(718) 933-3305,BRONX,NY,10468,36161,"1,200.00 "
81347,OD-SH,89,CRESTON AVE. BAPTIST CHURCH  I,TRUE,114 EAST 188TH STREET,MICHAEL MARCANO,M,(718) 367-1754,BRONX,NY,10468,36161,"1,200.00 "
82027,SODA,49,LIBRES POR JESUCRISTO MINISTRY,TRUE,11 W. 184TH ST.,JOSE VARGAS,M,(718) 933-2651,BRONX,NY,10468,36161,"1,200.00 "
82039,SDA,5,CARE FOR THE HOMELESS CENTER,TRUE,2727 JEROME AVE,AL GRIFFIN,M,(718) 220-7061,BRONX,NY,10468,36161,"1,200.00 "
82081E,EFAP,9,IGLESIA SEGUNDA MISSION,TRUE,3138 WEBSTER AVENUE,CATHY SANCHEZ,F,(718) 933-0051,BRONX,NY,10468,36161,"1,200.00 "
87375,DA,6,BMCC/OLDER ADULT PROGRAM,FALSE,120 E. 184TH ST 5TH FLOOR,MARIA RIVERA,F,(718) 367-5966,BRONX,NY,10468,36161,"1,200.00 "
80041E,FES,9,Church of The Holy Rosary,TRUE,1510 Adee Avenue,TESSIE DITURI,F,(718) 379-4654,BRONX,NY,10469,36161,"1,200.00 "
80160E,FEDSO,8,St. Luke's Food Program,TRUE,1127 Burke Avenue,IRIS KING,F,(718) 653-1607,BRONX,NY,10469,36161,"1,200.00 "
80161,SOD-SH,89,ST. LUKE'S COMMUNITY PROGRAM,TRUE,1127 Burke Avenue,IRIS KING,F,(718) 655-9205,BRONX,NY,10469,36161,"1,200.00 "
80527S,SA,8,CITY TABERNACLE SDA CHURCH,TRUE,3319 SEYMOUR AVE,LAUNEY MYKE,F,(718) 655-0462,BRONX,NY,10469,36161,"1,200.00 "
81315E,EFAP,8,EASTCHESTR PRESBYTERIAN CHURCH,TRUE,3154 FISH AVE,ELEANOR DONNLEY,F,(718) 798-1855,BRONX,NY,10469,36161,"1,200.00 "
82230,DA,9,BETHEL MISSIONARY OUTREACH,TRUE,1025 E. GUNHILL ROAD,LAUREL REID,F,(718) 324-7204,BRONX,NY,10469,36161,"1,200.00 "
87037,DA,6,R.A.I.N. EASTCHESTER SENIOR CE,FALSE,1246 BURKE AVE.,PEG RIVERA,F,(718) 882-8513,BRONX,NY,10469,36161,"1,200.00 "
80026,SODA,9,BRONX S.D.A. CHURCH,TRUE,681 E. 239 Street,J.B Brown,M,(718) 994-4626,BRONX,NY,10470,36161,"1,200.00 "
87338,SODA,9,HOPE UNLIMITED INC,TRUE,4537A WHITE PLAINS RD,VALERIE MEEKS,F,(718) 655-3800,BRONX,NY,10470,36161,"1,200.00 "
87219,SODK,29,Congregation Yeshiva Telshe Al,TRUE,4904 Independence Avenue,Yenta Feldman,F,(718) 601-3523,BRONX,NY,10471,36161,"1,200.00 "
80024E,FE,9,BRONX PENTECOSTAL DELIVERANCE,TRUE,P.O. Box 46,ISAIAH JONES,M,(718) 822-6929,BRONX,NY,10472,36161,"1,200.00 "
80029,SOD-SH,89,BRONX TEMPLE S.D.A. CHURCH,TRUE,1142 WHEELER AVE,KATHLEEN HUGHES,F,(718) 617-5290,BRONX,NY,10472,36161,"1,505.50 "
81510,ODA,89,WE CARE COMMUNITY OUTREACH,TRUE,1624 EAST 172nd STREET,MARY THOMPSON,F,(718) 590-1131,BRONX,NY,10472,36161,"1,200.00 "
81701,SODA,89,CHURCH OF THE ABIDING PRESENCE,TRUE,1350 STRATFORD AVE APT 5A,ESTELLE VAUGHN,F,(718) 479-1834,BRONX,NY,10472,36161,"1,200.00 "
82071,ODA,89,SOUNDVIEW BAPTIST CHURCH,TRUE,P.O. BOX 362 SOUNDVIEW STA,RAFAEL MARTELL,M,(718) 589-5676,BRONX,NY,10472,36161,"1,200.00 "
87064,D-SH,8,ST. JOAN OF ARC SOUP KITCHEN,TRUE,1372 STRATFORD AVE,Edgar BADAR,M,(718) 842-2233,BRONX,NY,10472,36161,"1,200.00 "
87141,DA,7,East Bronx NAACP Day Care Cent,FALSE,1113 Colgate Avenue,Valerie A. Daly,F,(718) 617-2900,BRONX,NY,10472,36161,"1,200.00 "
87173,DA,7,Bronxdale Nursery & Kindergart,FALSE,1065 Beach Avenue,Eunice Johnson,F,(718) 991-8315,BRONX,NY,10472,36161,"1,200.00 "
87312,SOD-SH,59,NEW ERA VETERANS INC,FALSE,1150 COMMONWEALTH AVE,JOHN LAGUNA,M,(718) 904-7036,BRONX,NY,10472,36161,"1,200.00 "
80079E,EDO,9,HOLY CROSS CHURCH (BRONX),TRUE,600 Soundview Avenue,ROSE VEGAS,F,(718) 893-5551,BRONX,NY,10473,36161,"1,200.00 "
81990,OD-SH,9,Fellowship Covenant Church,TRUE,720 Castle Hill Avenue,JERRY MOSBY,M,(718) 829-2116,BRONX,NY,10473,36161,"1,200.00 "
82208,OD-SH,9,SOUNDVIEW COMM HEALTH SERVICES,FALSE,1967 TURNBULL AVE SUITE #46,FREDDIE SANTIAGO,M,(718) 892-1137,BRONX,NY,10473,36161,"1,200.00 "
82210,ODA,9,SPANISH SDA CHURCH,TRUE,2260 STORY AVENUE,CARMEN L. MORALES,F,(718) 931-5417,BRONX,NY,10473,36161,"1,200.00 "
82252,ODA,269,SOUNDVIEW PRESBYTERIAN CHURCH,TRUE,760 SOUNDVIEW AVENUE,DOROTHY HEMAN,F,(718) 842-2287,BRONX,NY,10473,36161,"1,200.00 "
87172,ODA,9,Holy Cross Church (Bronx),TRUE,600 Soundview Avenue,ROSA VEGA,F,(718) 589-8678,BRONX,NY,10473,36161,"1,200.00 "
81503,SODA,89,PROJECT F.I.L.L./BRIGHT TEMPLE,TRUE,812 FAILE STREET,CATHERINE HICKS,F,(718) 542-7777,BRONX,NY,10474,36161,"1,200.00 "
80081,OD-SH,289,Holy Tabernacle Church Inc.,TRUE,4180 HUT RIVER PKWY E. APT 20E,Frances Brown,F,(718) 379-1484,Bronx,NY,10475,36161,"1,200.00 "
80082E,FEDO,8,HOLY TABERNACLE CHURCH INC.,TRUE,4180 Hut River Pkwy E. APT 20E,FRANCES BROWN,F,(718) 379-1484,BRONX,NY,10475,36161,"1,200.00 "
87096,ODA,9,PROJECT BRAVO AT MONTEFIORE,FALSE,140-19H DEKRUIF PLACE,JOAN MURRELL,F,(718) 652-8426,BRONX,NY,10475,36161,"1,200.00 "
87181,DA,6E,Jeanne Jugan Residence(Little,FALSE,3200 Baychester Avenue,ANTOINETTE PANDOLFO,F,(718) 671-2120,BRONX,NY,10475,36161,"1,200.00 "
87210,DK,6B,Co-op City Nutrition Program,FALSE,2049 Bartow Ave,ZELDA BERKOWITZ,F,(212) 320-2066,Bronx,NY,10475,36161,"1,200.00 "
87394,DA,6,RAIN BOSTON SECOR SENIOR CENTE,FALSE,3540 BIVONA STREET,AMINATTA BLYTHE,F,(718) 892-5520,BRONX,NY,10475,36161,"1,200.00 "
80373E,EFAP,9,North Brooklyn Family Center,TRUE,191 Joralemon Street,RUTH FRANCES,F,(718) 722-6001,BROOKLYN,NY,11201,35796,"1,100.00 "
87257,DA,6,ST. CHARLES JUBILEE SENIOR CTR,TRUE,55 PIERREPONT STREET,GEORGE MILLERMAN,M,(718) 855-0326,BROOKLYN,NY,11201,35796,"1,100.00 "
87317,ODA,59,ST. ANN / ST GEORGE R.C. CHURC,TRUE,207 YORK STREET,MARGIE NEWSOME,F,(718) 625-0794,BROOKLYN,NY,11201,35796,"1,100.00 "
80241,SODA,89,Christian Fellowship SDA Community,TRUE,777 SCHENECTADY AVENUE,BERYLE COOKE,F,(718) 462-9867,BROOKLYN,NY,11203,35796,"1,100.00 "
80255,SODK,9,CONG. HOUSE OF ISRAEL,TRUE,874 CLARKSON AVE,Haiim BRADSHAW,M,(718) 221-0357,BROOKLYN,NY,11203,35796,"1,100.00 "
80285,SODA,89,GOD'S BATTALION-PRAYER CHURCH,TRUE,661 LINDEN BOULEVARD,DAVID CLARKE,M,(718) 774-5447,BROOKLYN,NY,11203,35796,"1,100.00 "
80321,SODA,89,MIZPAH ASSEMBLY INC.,TRUE,802 E. 51ST ST,DELORES BOYD,F,(718) 451-2052,BROOKLYN,NY,11203,35796,"1,100.00 "
80386E,EFAP,9,SOC. SVDP AT ST. CATHERINE,TRUE,597 MIDWOOD STREET,ELEANOR POLSON,F,(718) 953-1598,BROOKLYN,NY,11203,35796,"1,100.00 "
81051E,FEDSO,9,Christian Fellowship SDA Commu,TRUE,777 Schenectady Avenue,VASHTI TURNER,F,(718) 629-3646,BROOKLYN,NY,11203,35796,"1,100.00 "
81152E,EFAPK,9,SENIOR CITIZENS OF EAST FLATBU,FALSE,289 E. 53RD ST.,JOSEPH GOLDBERG,M,(718) 385-7100,BROOKLYN,NY,11203,35796,"1,100.00 "
81187E,EDSO,8,Mizpah Assembly Inc.,TRUE,802 E. 51st St.,Delores Boyd,F,(718) 451-2052,BROOKLYN,NY,11203,35796,"1,100.00 "
81675,ODA,9,TRINITY NEW TEST ASSEMBLY INC.,TRUE,1322 TROY AVE,DOROTHY LOVE,F,(718) 462-9817,BROOKLYN,NY,11203,35796,"1,100.00 "
81687,D-SH,89,MARANATHA SDA CHURCH BKLYN,TRUE,899 WINTHROP ST,LEONTINE THOMAS,F,(718) 282-1755,BROOKLYN,NY,11203,35796,"1,100.00 "
87341,SODA,9,CHURCH OF GOD OF SALVATION,TRUE,3311 BEVERLY RD,HENRY VALCIN,M,(718) 693-7596,BROOKLYN,NY,11203,35796,"1,100.00 "
87355,ODA,9,EBENEEZER FRENCH SDA CHURCH,TRUE,969 E. 45TH ST.,GERDA SAINT-PRE,F,(718) 856-2038,BROOKLYN,NY,11203,35796,"1,100.00 "
87225,DK,6B,HOUSE OF JACOB SENIOR CENTER,TRUE,6222 23RD AVE.,REGINA BRODSKY,F,(718) 236-5050,BROOKLYN,NY,11204,35796,"1,100.00 "
80282E,EFAP,9,Fort Greene Food Pantry,FALSE,300 Vanderbilt Avenue,VICTOR ULTO,M,(718) 638-7625,BROOKLYN,NY,11205,35796,"1,100.00 "
80302E,FEDOH,9,Institutional Church of God in,TRUE,170 Adelphi Street,ELVONIA WILLIAMS,F,(718) 665-9175,BROOKLYN,NY,11205,35796,"1,100.00 "
80218E,FES,9,Brooklyn Temple SDA Church,TRUE,3 LEWIS AVE,JENNIE DESSAUSURE,F,(718) 399-7513,BROOKLYN,NY,11206,35796,"1,100.00 "
80392E,EFAP,9,ST. JOHN'S FAMILY CENTER,TRUE,75 LEWIS AVENUE,HOSSEIN SAADAT,M,(718) 455-6864,BROOKLYN,NY,11206,35796,"1,100.00 "
80393,SOD-SH,89,ST. JOHN'S BREAD & LIFE PROGRA,TRUE,75 LEWIS AVENUE,HOSSEIN SAADAT,M,(718) 574-0058,BROOKLYN,NY,11206,35796,"1,100.00 "
80412,SODA,8,Sumner Houses Tenant Associati,FALSE,862 Park Avenue,RAYMOND BALLARD,M,(718) 453-2088,BROOKLYN,NY,11206,35796,"1,100.00 "
80421E,SE,9,Trinity Human Service Corporat,TRUE,138 Montrose Avenue,MARY JANE,F,(718) 388-3176,BROOKLYN,NY,11206,35796,"1,100.00 "
81324,OD-SH,89,ST. STEPHEN OUTREACH MINISTRY,TRUE,874 MYRTLE AVE.,SANDRA WILLIAMS,F,(718) 384-8854,BROOKLYN,NY,11206,35796,"1,100.00 "
81447E,FEDSO,8,SOLID ROCK BAPTIST CHURCH,TRUE,120 TOMPKINS AVENUE,Bob HICKMAN,M,(718) 452-6043,BROOKLYN,NY,11206,35796,"1,100.00 "
81587,SODA,29,WORLD MISSIONS ASSEMBLY,TRUE,665 WILLOUGHBY AVE,INA NICHOLSON,F,(718) 919-0097,BROOKLYN,NY,11206,35796,"1,100.00 "
87079,ODA,5,THE ALTAMONT PROGRAM INC 3,FALSE,25 THORNTON STREET,WINSTON POSADAS,M,(718) 526-3803,BROOKLYN,NY,11206,35796,"1,100.00 "
87163,D-SH,69,BORIQUEN PLAZ SENIOR CENTER,FALSE,80 SEIGEL STREET,MARY RIVERA,F,(718) 782-6334,BROOKLYN,NY,11206,35796,"1,100.00 "
87258,SODA,5E,CARING COMMUNITY ASSOCIATES,FALSE,157 GRAHAM AVENUE,Lilly Ramos,F,(718) 963-3955,BROOKLYN,NY,11206,35796,"1,100.00 "
87398,DA,6,ATLANTIC SENIOR CENTER,FALSE,70 PENNSYLVANIA AVENUE,CHRISTINE ZENI,F,(718) 345-7994,BROOKLYN,NY,11206,35796,"1,100.00 "
87402,DA,4,THE ALTAMONT PROGRAM INC. 1,FALSE,25 THORNTON ST.,CASANDRA MAZYX,F,(718) 599-5410,BROOKLYN,NY,11206,35796,"1,100.00 "
80228,ODA,89,Calvary Free Will Baptist,TRUE,1520-30 HERKIMER STREET,John ALLEN,M,(718) 498-3767,BROOKLYN,NY,11207,35796,"1,100.00 "
80266E,FED,9,East NY Seventh Day Adventist,TRUE,864 Dumont Avenue,DOROTHY CHRISTIAN,F,(718) 342-0589,BROOKLYN,NY,11207,35796,"1,100.00 "
80276E,FED,9,Epiphany Chapel Church of God,TRUE,836 QUINCY STREET,CATHERINE CANADY,F,(718) 574-4937,BROOKLYN,NY,11207,35796,"1,100.00 "
80319E,FES,9,Miller Avenue Senior Citizen C,FALSE,453 New Lots Avenue,WINFORD BISHOP,M,(718) 498-9818,BROOKLYN,NY,11207,35796,"1,100.00 "
80324,ODA,89,Mt. Olive House,TRUE,285-277 Eldert St.,Dora McAllister,F,(718) 443-6010,BROOKLYN,NY,11207,35796,"1,100.00 "
80390,ODA,89,ST. JOHN'S CANTIUS RCC,TRUE,479 NEW JERSEY AVE,Mark SMYTH,M,(718) 342-2679,BROOKLYN,NY,11207,35796,"1,100.00 "
80408E,EFAP,9,St. Vincent Society of St. Mic,TRUE,284 WARICK ST,MARIA BURGOS,F,(718) 647-1818,BROOKLYN,NY,11207,35796,"1,100.00 "
81519E,FE,9,Spirit of Christ Baptist Churc,TRUE,234 Hinsdale Street,JULIA McKINNON,F,(718) 346-0398,BROOKLYN,NY,11207,35796,"1,100.00 "
81575E,EFAP,9,GLORIOUS TEMPLE CHURCH OF GOD,TRUE,625 SUTTER AVE,WILLIE ROBINSON,M,(718) 342-7878,BROOKLYN,NY,11207,35796,"1,100.00 "
81578E,SE,9,BUSHWICK COMM. SVC. SOCIETY,FALSE,1420 BUSHWICK AVE.,MARVIN GONZALEZ,M,(718) 455-6016,BROOKLYN,NY,11207,35796,"1,100.00 "
81627,SODA,9,MT. PARAN BAPTIST CHURCH,TRUE,1665 BROADWAY,JENNY GRAHAM,F,(718) 469-3443,BROOKLYN,NY,11207,35796,"1,100.00 "
82057E,EH,9,CORNERSTONE SDA CHURCH,TRUE,138 PENNSYLVANIA AVENUE,IVY JAMES,F,(718) 469-0608,BROOKLYN,NY,11207,35796,"1,100.00 "
82058E,EH,8,CORNERSTONE SDA CHURCH,TRUE,138 PENNSYLVANIA AVENUE,IVY JAMES,F,(718) 469-0608,BROOKLYN,NY,11207,35796,"1,100.00 "
87026,DA,3E,BOWERY RESIDENTS COMMITTEE FUL,FALSE,2570 FULTON STREET,LINDA SHIMER,F,(718) 485-5570,BROOKLYN,NY,11207,35796,"1,100.00 "
87080,D-SH,29,YOUTH AT RISK OUR FUTURE LEADE,FALSE,226 ELDERT STREET,GERMANIA TAVERAS,F,(718) 455-4360,BROOKLYN,NY,11207,35796,"1,100.00 "
87313,D-SH,9,COMMUNITY HOUSE OF PRAYER,TRUE,553 SUTTER AVE,HARGROVE KITT,M,(718) 922-4427,BROOKLYN,NY,11207,35796,"1,180.00 "
87333,D-SH,489,FAITHFUL MISSION CHURCH OF GOD,TRUE,659 BLAKE AVE,LYDIA GRENADE,F,(718) 485-6217,BROOKLYN,NY,11207,35796,"1,100.00 "
80402,D-SH,89,ST. RITA'S CHURCH,TRUE,275 SHEPHERD AVE,JOHN PAYTON,M,(718) 647-4910,BROOKLYN,NY,11208,35796,"1,100.00 "
81272E,FE,9,BLESSED SACRAMENT CHURCH,TRUE,198 EUCLID AVE.,GABRIEL CASARES,M,(718) 843-6218,BROOKLYN,NY,11208,35796,"1,100.00 "
82045,ODA,289,CHURCH OF GOD M.B.,TRUE,651 ELTON ST. APT B1,DAVID ANDINO,M,(718) 927-0725,BROOKLYN,NY,11208,35796,"1,100.00 "
87305,DA,6,CYPRESS HILLS FULTON SENIOR CT,FALSE,3208 FULTON STREET,MILDRED SCHMALFUSS,F,(718) 647-7539,BROOKLYN,NY,11208,35796,"1,100.00 "
87388,D-SH,4,SAMARITAN VILLAGE-FORBELL,TRUE,338 FORBELL STREET,CAREY WAINWRIGHT,F,(718) 277-6440,BROOKLYN,NY,11208,35796,"1,100.00 "
80213,ODA,689,BAYRIDGE CENTER FOR OLDER ADUL,FALSE,411 OVINGTON AVE.,TERESA CICCONE/SUSAN LA,F,(718) 748-0873,BROOKLYN,NY,11209,35796,"1,100.00 "
80341E,EFAP,9,Our Lady of Angels Human Servi,TRUE,336 73rd Street,DAMNI IEMOLA,F,(718) 680-6344,BROOKLYN,NY,11209,35796,"1,100.00 "
81052E,EDO,8,BAYRIDGE CENTER FOR OLDER ADUL,FALSE,411 Ovington Ave.,CHERYL HEIBERG,F,(718) 748-0873,BROOKLYN,NY,11209,35796,"1,100.00 "
80347E,FES,9,Our Lady of Refuge R.C. Church,TRUE,2020 Foster Ave.,GLORIA JAMIESON,F,(718) 434-2090,BROOKLYN,NY,11210,35796,"1,100.00 "
81211,SODA,9,Bethanie French S.D.A. Church,TRUE,2059 BEDFORD AVENUE,GENE LaGuerre,M,(718) 282-1317,BROOKLYN,NY,11210,35796,"1,100.00 "
81576E,EFAP,9,AMMI E. BAPTIST CHURCH,TRUE,1799 FLATBUSH AVE.,LAMARTINE ST. JUSTE,F,(718) 434-6712,BROOKLYN,NY,11210,35796,"1,100.00 "
82209,ODA,9,CHURCH OF GOD INC.,TRUE,P.O. BOX 100607,JOSEPH C. LYRON,M,(718) 287-3606,BROOKLYN,NY,11210,35796,"1,100.00 "
80376E,FEDSO,9,South Third Street United Meth,TRUE,P.O. Box 110481,CAROLINA DIAZ,F,(718) 782-1159,BROOKLYN,NY,11211,35796,"1,100.00 "
80380,ODA,8,First Spanish Presbyterian Chu,TRUE,161 South 3rd Street,ELSI GONZALEZ,F,(718) 388-0700,BROOKLYN,NY,11211,35796,"1,100.00 "
81153E,FE,8,Transfiguration Church,TRUE,263 Marcy Avenue,BRYAN KARVELIS,M,(718) 388-8773,BROOKLYN,NY,11211,35796,"1,100.00 "
81385,ODA,8,WILLIAMSBURG CHRISTIAN CHURCH,TRUE,103 LEE AVE,BARBARA OWENS,F,(718) 384-0375,BROOKLYN,NY,11211,35796,"1,100.00 "
81605,SODA,69,NORTHSIDE SENIOR CENTER,FALSE,179 NORTH 6TH ST,JAMES MALLON,M,(718) 387-2316,BROOKLYN,NY,11211,35796,"1,100.00 "
81973,D-SH,5,CASA BETSAIDA,TRUE,267 HEWES ST,ASTRID BAYR,F,(718) 218-8262,BROOKLYN,NY,11211,35796,"1,100.00 "
82255,ODA,89,SERVING TABLES MINISTRY,TRUE,541 WYTHE AVENUE APT #16F,RAMON FELICIANO,M,(718) 599-1832,BROOKLYN,NY,11211,35796,"1,100.00 "
87104,ODA,5,INDEPENDENCE INN,FALSE,93 SOUTH 9 STREET,SHARON TUCKER,F,(718) 782-0198,BROOKLYN,NY,11211,35796,"1,100.00 "
87108,DK,5E,PESACH TIKVAH,TRUE,274 DIVISION AVE.,GITA KATZ,F,(718) 782-3900,BROOKLYN,NY,11211,35796,"1,100.00 "
87371,DA,3,PUERTO RICAN FAMILY INSTITUTE,FALSE,217 HAVEMEYER ST. 3RD FLOOR,MARIA PAIPA,F,(718) 963-1655,BROOKLYN,NY,11211,35796,"1,100.00 "
80298,SOD-SH,89,HOLY REDEEMER BAPTIST CHURCH,TRUE,855 Saratoga Avenue,SANDRA THOMPSON,F,(718) 346-1615,BROOKLYN,NY,11212,35796,"1,100.00 "
80314E,FES,9,Risen Christ Lutheran Church,TRUE,250 Blake Avenue,HELEN MITCHELL,F,(718) 498-3848,BROOKLYN,NY,11212,35796,"1,100.00 "
80345E,EFAP,9,Our Lady of Mercy Church,TRUE,680 Mother Gaston Blvd.,CARRIE SHAW,F,(718) 346-3166,BROOKLYN,NY,11212,35796,"1,100.00 "
80363,ODA,9,The Salvation Army Brownsville,TRUE,280 Riverdale Avenue,Ann TROWER,F,(718) 345-7050,BROOKLYN,NY,11212,35796,"1,100.00 "
80406,D-SH,8B,St. Timothy Holy Ch,TRUE,139 AMBOY STREET,DENISE MORGAN,F,(718) 498-8831,BROOKLYN,NY,11212,35796,"1,100.00 "
81307E,FE,8,WE CARE SOUP KITCHEN,TRUE,375 BRISTOL STREET,MYRTLE McCRAE,F,(718) 495-6772,BROOKLYN,NY,11212,35796,"1,100.00 "
81454E,FE,8,TABERNACLE BAPTIST CHURCH,TRUE,580 SACKMAN ST.,ESSIE ORR,F,(718) 342-0779,BROOKLYN,NY,11212,35796,"1,100.00 "
81485,ODA,9,BROWNSVILLE CHILD CARE CENTER,FALSE,1592 East New York Avenue,MILDRED MAYFIELD,F,(718) 342-2905,BROOKLYN,NY,11212,35796,"1,100.00 "
81496,OD-MH,89,HIGHWAYS & HEDGES CHURCH,TRUE,237 POWELL ST.,ANITA COPELAND,F,(718) 342-4471,BROOKLYN,NY,11212,35796,"1,100.00 "
81598,SODA,9,DUBLIN HOUSE,FALSE,1400 LINDEN BLVD,CYNTHIA DUBLIN,F,(718) 389-0727,BROOKLYN,NY,11212,35796,"1,100.00 "
81695,SODA,9,BROWNSVILLE CHURCH OF GOD,TRUE,588 SARATOGA AVE,JOSEPH BROWN,M,(718) 922-5621,BROOKLYN,NY,11212,35796,"1,100.00 "
81697,SODA,49,MIRACLE MAKERS INC,TRUE,1381 E. NEW YORK AVENUE,JUDY RUIZ,F,(718) 342-6200,BROOKLYN,NY,11212,35796,"1,100.00 "
81707,OD-AH,89,JARENA LEE COMM AME CENTER,TRUE,353 CHESTER ST.,DORIS JONES,F,(718) 345-7653,BROOKLYN,NY,11212,35796,"1,100.00 "
81987,D-SH,89,BROWNSVILLE COMM SERVICE,FALSE,9302 KINGS HIGHWAY APT 4D,VIVIAN GIBSON,F,(718) 346-7401,BROOKLYN,NY,11212,35796,"1,100.00 "
82041,D-SH,9,WORD OF LIFE MINISTRIES-BKLYN,TRUE,44C NEW LOTS AVE,DAVID ORR,M,(718) 495-0339,BROOKLYN,NY,11212,35796,"1,100.00 "
82186,OD-SH,9,NEW LIFE SDA CHURCH,TRUE,885-887 THOMAS BOYLAND ST.,CLYDE WALCOTT,M,(718) 342-6829,BROOKLYN,NY,11212,35796,"1,100.00 "
87268,ODA,9,Bethesda French S.D.A Church,TRUE,346 NEWPORT ST.,IMMACULA GUEPSON,F,(718) 773-3630,Brooklyn,NY,11212,35796,"1,100.00 "
87297,D-SH,29,AMBOY NEIGHBORHOOD CENTER,FALSE,164 AMBOY STREET,JOAN DIXON,F,(718) 485-3364,BROOKLYN,NY,11212,35796,"1,100.00 "
87308,SODA,5689,BUSHWICK HELPING HANDS,FALSE,326 JUNIUS ST,Rob FERDINAND,M,(718) 495-2513,BROOKLYN,NY,11212,35796,"1,100.00 "
87316,D-SH,7,AMBOY ST. DAYCARE CENTER,FALSE,217 AMBOY ST,SHERYL BOYD,F,(718) 498-4266,BROOKLYN,NY,11212,35796,"1,100.00 "
80210E,FE,9,Berean Human & Social Services,FALSE,1641 Bergen Street,CHARLES SMITH,M,(718) 778-5797,BROOKLYN,NY,11213,35796,"1,100.00 "
80260,ODK,9,CROWN HEIGHTS JEWISH COMM. COU,TRUE,717 MONTGOMERY ST.,BELLA VILENKIN,F,(718) 467-0166,BROOKLYN,NY,11213,35796,"1,100.00 "
80398,ODA,9,St. Matthew's R.C. Church,TRUE,1123 Eastern Parkway,Mary Delores,F,(718) 774-6747,BROOKLYN,NY,11213,35796,"1,100.00 "
81054E,FE,9,Bible Faith Tabernacle,TRUE,1711 FULTON ST. #30,GENEVA STARKEY,F,(718) 467-3040,BROOKLYN,NY,11213,35796,"1,100.00 "
81156,SODA,9,SHALOM SENIOR CENTER,TRUE,935 EASTERN PARKWAY,EDITH BLOCH,F,(718) 774-6095,BROOKLYN,NY,11213,35796,"1,100.00 "
81157,SODK,9,YA'AD HAKOL CROWN HEIGHTS,TRUE,1276 PRESIDENT ST.,Itzhaak SPEILMAN,M,(718) 756-8492,BROOKLYN,NY,11213,35796,"1,100.00 "
81363,OD-SH,8,GREATER MT. PLEASANT BAPTIST,TRUE,887 ST. MARKS AVENUE,DORIS MURRAY,F,(718) 467-3462,BROOKLYN,NY,11213,35796,"1,100.00 "
81402,SODK,289,CAMP EMUNAH/TINY TOTS,TRUE,824 EASTERN PARKWAY,RAIZEL GOLDBERG,M,(718) 735-0200,BROOKLYN,NY,11213,35796,"1,100.00 "
81699,ODK,89,ZICHRON ACHEINU LEVI,TRUE,1429 PRESIDENT STREET,GAVRIEL SCHAPIRO,M,(718) 778-0285,BROOKLYN,NY,11213,35796,"1,100.00 "
